SO49737,1,2021-02-17,Micah Gao,micah2@adventure-works.com,"Road-550-W Yellow, 42",1,1000.4375,80.035
SO49729,1,2021-02-17,Shawna Raje,shawna15@adventure-works.com,"Road-550-W Yellow, 44",1,1000.4375,80.035
SO49730,1,2021-02-17,Ruben Hernandez,ruben27@adventure-works.com,"Road-650 Black, 44",1,782.99,62.6392
SO49728,1,2021-02-17,Terry Deng,terry4@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49736,1,2021-02-17,Hailey Barnes,hailey24@adventure-works.com,"Road-650 Red, 52",1,782.99,62.6392
SO49735,1,2021-02-17,Morgan Ward,morgan60@adventure-works.com,"Road-650 Black, 52",1,782.99,62.6392
SO49733,1,2021-02-17,Antonio Flores,antonio12@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49732,1,2021-02-17,Lydia Fernandez,lydia14@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49734,1,2021-02-17,Lauren Howard,lauren12@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49738,1,2021-02-17,Mallory Serrano,mallory3@adventure-works.com,"Road-650 Black, 48",1,782.99,62.6392
SO49731,1,2021-02-17,Bradley Chande,bradley17@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49741,1,2021-02-18,Cory Mehta,cory12@adventure-works.com,"Road-550-W Yellow, 48",1,1000.4375,80.035
SO49740,1,2021-02-18,Jon Zeng,jon42@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49739,1,2021-02-18,Isabella Brooks,isabella8@adventure-works.com,"Road-250 Black, 52",1,2181.5625,174.525
SO49743,1,2021-02-18,Rachael Fernandez,rachael14@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49742,1,2021-02-18,Zachary Jones,zachary33@adventure-works.com,"Road-650 Red, 52",1,782.99,62.6392
SO49748,1,2021-02-19,Kaylee Watson,kaylee6@adventure-works.com,"Road-550-W Yellow, 48",1,1000.4375,80.035
SO49747,1,2021-02-19,Lucas Miller,lucas19@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49744,1,2021-02-19,Dalton Anderson,dalton9@adventure-works.com,"Road-550-W Yellow, 48",1,1000.4375,80.035
SO49745,1,2021-02-19,Meagan Fernandez,meagan15@adventure-works.com,"Road-550-W Yellow, 44",1,1000.4375,80.035
SO49749,1,2021-02-19,Candice Zimmerman,candice3@adventure-works.com,"Road-650 Red, 44",1,782.99,62.6392
SO49750,1,2021-02-19,Evan Rivera,evan18@adventure-works.com,"Road-650 Red, 48",1,782.99,62.6392
SO49746,1,2021-02-19,Clayton Zhang,clayton0@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49751,1,2021-02-20,Kellie Gutierrez,kellie9@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49752,1,2021-02-20,Larry Munoz,larry9@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49755,1,2021-02-20,Brendan Shen,brendan2@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49754,1,2021-02-20,Briana Ramos,briana14@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49753,1,2021-02-20,Arthur Prasad,arthur11@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49756,1,2021-02-20,Ross Arun,ross6@adventure-works.com,"Road-250 Red, 58",1,2181.5625,174.525
SO49759,1,2021-02-21,Richard Foster,richard71@adventure-works.com,"Road-550-W Yellow, 48",1,1000.4375,80.035
SO49757,1,2021-02-21,Warren Chander,warren5@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO49758,1,2021-02-21,Brandi Romero,brandi9@adventure-works.com,"Road-650 Red, 52",1,782.99,62.6392
SO49760,1,2021-02-21,Connor Adams,connor44@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49761,1,2021-02-21,Connor Collins,connor31@adventure-works.com,"Road-650 Black, 44",1,782.99,62.6392
SO49762,1,2021-02-22,Cheryl Vazquez,cheryl17@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49763,1,2021-02-22,Jerry She,jerry0@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49764,1,2021-02-22,Abigail Richardson,abigail14@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49765,1,2021-02-22,Sean Kelly,sean9@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49767,1,2021-02-23,Tara Goel,tara20@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49771,1,2021-02-23,Brianna Powell,brianna54@adventure-works.com,"Road-650 Black, 52",1,782.99,62.6392
SO49766,1,2021-02-23,Allison Adams,allison38@adventure-works.com,"Road-650 Red, 48",1,782.99,62.6392
SO49772,1,2021-02-23,Abigail Washington,abigail38@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO49769,1,2021-02-23,Miguel Martin,miguel14@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49768,1,2021-02-23,Chloe Brooks,chloe63@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49770,1,2021-02-23,Jennifer Coleman,jennifer80@adventure-works.com,"Road-650 Black, 52",1,782.99,62.6392
SO49773,1,2021-02-23,Randall Alvarez,randall6@adventure-works.com,"Road-650 Black, 52",1,782.99,62.6392
SO49775,1,2021-02-24,Larry Alvarez,larry6@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49774,1,2021-02-24,Lori Dominguez,lori14@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49776,1,2021-02-24,Ashley Coleman,ashley32@adventure-works.com,"Road-650 Red, 52",1,782.99,62.6392
SO49777,1,2021-02-24,Maria Mitchell,maria54@adventure-works.com,"Road-650 Black, 60",1,782.99,62.6392
SO49784,1,2021-02-25,Crystal Li,crystal5@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49785,1,2021-02-25,Olivia Alexander,olivia64@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49781,1,2021-02-25,Lori Suarez,lori19@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49782,1,2021-02-25,Sheila Serrano,sheila15@adventure-works.com,"Road-650 Red, 62",1,782.99,62.6392
SO49783,1,2021-02-25,Nicolas Nara,nicolas15@adventure-works.com,"Road-650 Black, 52",1,782.99,62.6392
SO49780,1,2021-02-25,Ricardo Lal,ricardo8@adventure-works.com,"Road-250 Black, 44",1,2181.5625,174.525
SO49779,1,2021-02-25,Jacqueline James,jacqueline32@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO49778,1,2021-02-25,Cheryl Jim�nez,cheryl7@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO49787,1,2021-02-25,Naomi Ramos,naomi18@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49788,1,2021-02-25,Bonnie Chande,bonnie21@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49789,1,2021-02-25,Thomas Harris,thomas75@adventure-works.com,"Road-250 Black, 44",1,2181.5625,174.525
SO49786,1,2021-02-25,Elizabeth Brown,elizabeth8@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49790,1,2021-02-25,Damien Zhang,damien0@adventure-works.com,"Road-650 Red, 48",1,782.99,62.6392
SO49800,1,2021-02-26,C�sar Raman,c�sar11@adventure-works.com,"Road-250 Black, 48",1,2181.5625,174.525
SO49799,1,2021-02-26,Raymond Subram,raymond15@adventure-works.com,"Road-250 Black, 48",1,2181.5625,174.525
SO49798,1,2021-02-26,Christine Luo,christine3@adventure-works.com,"Road-250 Black, 48",1,2181.5625,174.525
SO49796,1,2021-02-26,Kaitlyn James,kaitlyn63@adventure-works.com,"Road-650 Black, 62",1,782.99,62.6392
SO49797,1,2021-02-26,Aaron Hayes,aaron22@adventure-works.com,"Road-650 Red, 48",1,782.99,62.6392
SO49791,1,2021-02-26,Diana Navarro,diana9@adventure-works.com,"Road-250 Red, 52",1,2443.35,195.468
SO49792,1,2021-02-26,Marie Vance,marie8@adventure-works.com,"Road-650 Black, 52",1,782.99,62.6392
SO49794,1,2021-02-26,Bryan Kelly,bryan5@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49793,1,2021-02-26,Cristina Lal,cristina8@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49795,1,2021-02-26,Alexandra Martin,alexandra78@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49808,1,2021-02-27,Omar Nath,omar39@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49806,1,2021-02-27,Jacquelyn Jimenez,jacquelyn5@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49807,1,2021-02-27,Evelyn Perez,evelyn21@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49805,1,2021-02-27,Kristine Hernandez,kristine5@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49801,1,2021-02-27,Colin Wu,colin7@adventure-works.com,"Road-250 Black, 48",1,2181.5625,174.525
SO49803,1,2021-02-27,Micah Xu,micah23@adventure-works.com,"Road-250 Red, 52",1,2443.35,195.468
SO49802,1,2021-02-27,Tabitha Torres,tabitha32@adventure-works.com,"Road-250 Red, 52",1,2443.35,195.468
SO49809,1,2021-02-27,Carl Yuan,carl6@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49810,1,2021-02-27,Sandra Lin,sandra14@adventure-works.com,"Road-550-W Yellow, 48",1,1000.4375,80.035
SO49804,1,2021-02-27,Ian Baker,ian31@adventure-works.com,"Road-250 Black, 52",1,2181.5625,174.525
SO49820,1,2021-02-28,Gilbert Li,gilbert2@adventure-works.com,"Road-250 Red, 58",1,2181.5625,174.525
SO49818,1,2021-02-28,Roger Goel,roger47@adventure-works.com,"Road-250 Black, 52",1,2181.5625,174.525
SO49819,1,2021-02-28,Drew Shan,drew11@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49811,1,2021-02-28,Ronnie Xu,ronnie10@adventure-works.com,"Road-250 Black, 48",1,2181.5625,174.525
SO49813,1,2021-02-28,Eugene Guo,eugene22@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO49812,1,2021-02-28,Alyssa Bradley,alyssa31@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49816,1,2021-02-28,David Yang,david59@adventure-works.com,"Road-550-W Yellow, 44",1,1000.4375,80.035
SO49814,1,2021-02-28,Shaun Raji,shaun21@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49817,1,2021-02-28,Chase Watson,chase1@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49815,1,2021-02-28,Janelle Garcia,janelle11@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49902,1,2021-03-01,Cory Sai,cory4@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49903,1,2021-03-01,Taylor Anderson,taylor57@adventure-works.com,"Road-650 Red, 48",1,782.99,62.6392
SO49904,1,2021-03-01,Maurice Xie,maurice3@adventure-works.com,"Road-650 Black, 48",1,782.99,62.6392
SO49900,1,2021-03-01,Billy Torres,billy13@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO49896,1,2021-03-01,Jay Torres,jay41@adventure-works.com,"Road-250 Black, 48",1,2181.5625,174.525
SO49897,1,2021-03-01,Kari Raman,kari12@adventure-works.com,"Road-250 Red, 58",1,2181.5625,174.525
SO49899,1,2021-03-01,Alejandro She,alejandro26@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49898,1,2021-03-01,Mario Pal,mario10@adventure-works.com,"Road-250 Red, 52",1,2443.35,195.468
SO49895,1,2021-03-01,Kari Dominguez,kari33@adventure-works.com,"Road-250 Black, 44",1,2181.5625,174.525
SO49901,1,2021-03-01,Troy Lopez,troy18@adventure-works.com,"Road-650 Red, 52",1,782.99,62.6392
SO49905,1,2021-03-01,Heidi Rodriguez,heidi22@adventure-works.com,"Road-550-W Yellow, 42",1,1000.4375,80.035
SO49918,1,2021-03-02,Gary Gill,gary24@adventure-works.com,"Road-550-W Yellow, 42",1,1000.4375,80.035
SO49917,1,2021-03-02,Gina Gill,gina14@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO49907,1,2021-03-02,Vanessa Coleman,vanessa6@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49909,1,2021-03-02,Fernando Mitchell,fernando36@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49916,1,2021-03-02,Crystal Lu,crystal12@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49915,1,2021-03-02,Kelvin Wang,kelvin21@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49912,1,2021-03-02,Jonathan Evans,jonathan30@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49913,1,2021-03-02,Tasha Shan,tasha11@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49914,1,2021-03-02,Josue Diaz,josue0@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49910,1,2021-03-02,Elijah Hernandez,elijah45@adventure-works.com,"Road-250 Red, 58",1,2181.5625,174.525
SO49911,1,2021-03-02,Raul Kumar,raul7@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49906,1,2021-03-02,Daniel Miller,daniel24@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49908,1,2021-03-02,Jesse Wright,jesse45@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49921,1,2021-03-03,Andrea Kelly,andrea3@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO49922,1,2021-03-03,Destiny Jones,destiny3@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49919,1,2021-03-03,Eduardo Taylor,eduardo7@adventure-works.com,"Road-250 Red, 58",1,2181.5625,174.525
SO49920,1,2021-03-03,Lance Rubio,lance21@adventure-works.com,"Road-550-W Yellow, 44",1,1000.4375,80.035
SO49923,1,2021-03-03,Virginia Lopez,virginia19@adventure-works.com,"Road-650 Red, 44",1,782.99,62.6392
SO49928,1,2021-03-04,Connor Hill,connor43@adventure-works.com,"Road-650 Red, 58",1,782.99,62.6392
SO49924,1,2021-03-04,Juan Ward,juan22@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49927,1,2021-03-04,Ricky Moreno,ricky6@adventure-works.com,"Road-550-W Yellow, 44",1,1000.4375,80.035
SO49933,1,2021-03-04,Zachary Miller,zachary35@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49931,1,2021-03-04,Joe Moreno,joe30@adventure-works.com,"Road-650 Red, 52",1,782.99,62.6392
SO49925,1,2021-03-04,Sergio Suri,sergio0@adventure-works.com,"Road-250 Black, 52",1,2181.5625,174.525
SO49926,1,2021-03-04,Theodore Ramos,theodore18@adventure-works.com,"Road-250 Red, 52",1,2443.35,195.468
SO49932,1,2021-03-04,Rebecca Young,rebecca25@adventure-works.com,"Road-550-W Yellow, 40",1,1000.4375,80.035
SO49930,1,2021-03-04,Reginald Romero,reginald16@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49929,1,2021-03-04,Deanna Gutierrez,deanna37@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49934,1,2021-03-04,Melvin Chander,melvin14@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO49935,1,2021-03-04,Mackenzie King,mackenzie40@adventure-works.com,"Road-650 Red, 58",1,782.99,62.6392
SO49945,1,2021-03-05,Deanna Lopez,deanna20@adventure-works.com,"Road-550-W Yellow, 48",1,1000.4375,80.035
SO49939,1,2021-03-05,Gary Vazquez,gary25@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49940,1,2021-03-05,Evelyn Gonzalez,evelyn19@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49941,1,2021-03-05,Latasha Gutierrez,latasha11@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49942,1,2021-03-05,Brandon Brown,brandon42@adventure-works.com,"Road-550-W Yellow, 42",1,1000.4375,80.035
SO49943,1,2021-03-05,Ernest Lu,ernest11@adventure-works.com,"Road-550-W Yellow, 40",1,1000.4375,80.035
SO49944,1,2021-03-05,Kurt Raje,kurt14@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49938,1,2021-03-05,Karen Yang,karen14@adventure-works.com,"Road-550-W Yellow, 42",1,1000.4375,80.035
SO49936,1,2021-03-05,Jose Taylor,jose69@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49937,1,2021-03-05,Jessica Flores,jessica37@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49947,1,2021-03-06,Bryant Martinez,bryant17@adventure-works.com,"Road-550-W Yellow, 42",1,1000.4375,80.035
SO49946,1,2021-03-06,Trisha She,trisha17@adventure-works.com,"Road-250 Red, 58",1,2181.5625,174.525
SO49949,1,2021-03-06,Ashley Johnson,ashley1@adventure-works.com,"Road-550-W Yellow, 44",1,1000.4375,80.035
SO49948,1,2021-03-06,Randy Liu,randy5@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49950,1,2021-03-06,Micah Guo,micah5@adventure-works.com,"Road-250 Red, 58",1,2181.5625,174.525
SO49958,1,2021-03-07,Lacey Zhu,lacey26@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49960,1,2021-03-07,Jesse Howard,jesse11@adventure-works.com,"Road-250 Black, 48",1,2181.5625,174.525
SO49959,1,2021-03-07,Colin Zhao,colin11@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49957,1,2021-03-07,Donald Sara,donald12@adventure-works.com,"Road-550-W Yellow, 44",1,1000.4375,80.035
SO49956,1,2021-03-07,Suzanne Zhu,suzanne15@adventure-works.com,"Road-550-W Yellow, 44",1,1000.4375,80.035
SO49954,1,2021-03-07,Deanna Serrano,deanna43@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49955,1,2021-03-07,Meghan Moreno,meghan6@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49953,1,2021-03-07,Briana Martin,briana0@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49952,1,2021-03-07,Natalie Peterson,natalie17@adventure-works.com,"Road-650 Black, 58",1,782.99,62.6392
SO49951,1,2021-03-07,Tyrone Ramos,tyrone16@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49961,1,2021-03-07,Cynthia Weber,cynthia8@adventure-works.com,"Road-650 Red, 44",1,782.99,62.6392
SO49969,1,2021-03-08,Victoria Walker,victoria22@adventure-works.com,"Road-650 Red, 44",1,782.99,62.6392
SO49970,1,2021-03-08,Kelly Coleman,kelly10@adventure-works.com,"Road-650 Red, 44",1,782.99,62.6392
SO49972,1,2021-03-08,Kenneth Luo,kenneth6@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49971,1,2021-03-08,Colleen Luo,colleen30@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49964,1,2021-03-08,Bryan Bell,bryan14@adventure-works.com,"Road-250 Black, 52",1,2181.5625,174.525
SO49963,1,2021-03-08,Logan Lee,logan54@adventure-works.com,"Road-250 Red, 52",1,2443.35,195.468
SO49965,1,2021-03-08,Lindsey Pal,lindsey13@adventure-works.com,"Road-650 Black, 48",1,782.99,62.6392
SO49968,1,2021-03-08,Alejandro Ye,alejandro12@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49966,1,2021-03-08,Rosa Lin,rosa8@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49967,1,2021-03-08,Meredith Dominguez,meredith36@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49974,1,2021-03-08,Jake Lin,jake8@adventure-works.com,"Road-250 Red, 58",1,2181.5625,174.525
SO49973,1,2021-03-08,Lacey Wang,lacey13@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO49962,1,2021-03-08,Christian Wang,christian11@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49984,1,2021-03-09,Raymond Rana,raymond13@adventure-works.com,"Road-550-W Yellow, 40",1,1000.4375,80.035
SO49978,1,2021-03-09,Clarence Andersen,clarence28@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49979,1,2021-03-09,Philip Diaz,philip2@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49981,1,2021-03-09,Meredith Suarez,meredith43@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49980,1,2021-03-09,Tommy Jai,tommy8@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49982,1,2021-03-09,Carrie Schmidt,carrie17@adventure-works.com,"Road-550-W Yellow, 40",1,1000.4375,80.035
SO49977,1,2021-03-09,Isabelle Butler,isabelle13@adventure-works.com,"Road-250 Black, 52",1,2181.5625,174.525
SO49976,1,2021-03-09,Courtney Evans,courtney0@adventure-works.com,"Road-250 Black, 48",1,2181.5625,174.525
SO49975,1,2021-03-09,Lindsey Lal,lindsey9@adventure-works.com,"Road-250 Red, 52",1,2443.35,195.468
SO49983,1,2021-03-09,Jay Rubio,jay51@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49990,1,2021-03-10,Jillian Suri,jillian1@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49987,1,2021-03-10,Deanna Gonzalez,deanna22@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49988,1,2021-03-10,Erika Suarez,erika16@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49989,1,2021-03-10,Roger Ma,roger20@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49986,1,2021-03-10,Amber Roberts,amber3@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49985,1,2021-03-10,Dennis She,dennis25@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49999,1,2021-03-11,Justin Jackson,justin31@adventure-works.com,"Road-550-W Yellow, 42",1,1000.4375,80.035
SO49998,1,2021-03-11,Marc Schmidt,marc24@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49996,1,2021-03-11,Donald Mehta,donald15@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49997,1,2021-03-11,Diana Ruiz,diana1@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49995,1,2021-03-11,Jaclyn Tang,jaclyn27@adventure-works.com,"Road-650 Red, 52",1,782.99,62.6392
SO50001,1,2021-03-11,Michele Raji,michele22@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49993,1,2021-03-11,Jake She,jake21@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO49994,1,2021-03-11,Alejandro Guo,alejandro21@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO50002,1,2021-03-11,Jaime Hernandez,jaime4@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49992,1,2021-03-11,Dalton Cooper,dalton79@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49991,1,2021-03-11,Isaiah Roberts,isaiah27@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO50000,1,2021-03-11,Regina Gonzalez,regina17@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO50003,1,2021-03-11,Warren Raji,warren12@adventure-works.com,"Road-650 Black, 62",1,782.99,62.6392
SO50010,1,2021-03-12,Jarrod Chandra,jarrod2@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO50009,1,2021-03-12,Drew Chander,drew17@adventure-works.com,"Road-550-W Yellow, 48",1,1000.4375,80.035
SO50005,1,2021-03-12,Jaime Yuan,jaime30@adventure-works.com,"Road-250 Red, 58",1,2181.5625,174.525
SO50007,1,2021-03-12,Rosa Huang,rosa6@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO50008,1,2021-03-12,Abby Raman,abby9@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO50006,1,2021-03-12,Arthur Sai,arthur8@adventure-works.com,"Road-650 Black, 58",1,782.99,62.6392
SO50004,1,2021-03-12,Amanda Young,amanda68@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO50018,1,2021-03-13,Jackson Alexander,jackson21@adventure-works.com,"Road-650 Red, 58",1,782.99,62.6392
SO50016,1,2021-03-13,Jaime Moreno,jaime7@adventure-works.com,"Road-650 Black, 58",1,782.99,62.6392
SO50017,1,2021-03-13,Walter Munoz,walter20@adventure-works.com,"Road-650 Red, 44",1,782.99,62.6392
SO50015,1,2021-03-13,Anibal Sousa,anibal1@adventure-works.com,"Road-550-W Yellow, 38",1,1000.4375,80.035
SO50026,1,2021-03-13,Shawna Black,shawna19@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO50023,1,2021-03-13,Claudia McDonald,claudia3@adventure-works.com,"Road-650 Black, 48",1,782.99,62.6392
SO50014,1,2021-03-13,Monique Suarez,monique15@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO50013,1,2021-03-13,Lisa Lin,lisa11@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO50020,1,2021-03-13,Melinda Rubio,melinda15@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO50021,1,2021-03-13,Dominique Fernandez,dominique13@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO50022,1,2021-03-13,Arthur Romero,arthur33@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO50025,1,2021-03-13,Marissa Wood,marissa0@adventure-works.com,"Road-550-W Yellow, 44",1,1000.4375,80.035
SO50027,1,2021-03-13,Martha Wang,martha1@adventure-works.com,"Road-250 Red, 58",1,2181.5625,174.525
SO50028,1,2021-03-13,Monique Sanz,monique16@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO50011,1,2021-03-13,Ram Thirunavukkarasu,ram1@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO50012,1,2021-03-13,Xavier Rivera,xavier74@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO50024,1,2021-03-13,Richard Sanchez,richard98@adventure-works.com,"Road-650 Red, 48",1,782.99,62.6392
SO50019,1,2021-03-13,Michelle Watson,michelle2@adventure-works.com,"Road-250 Black, 48",1,2181.5625,174.525
SO50035,1,2021-03-14,Latasha Ortega,latasha22@adventure-works.com,"Road-250 Black, 44",1,2181.5625,174.525
SO50032,1,2021-03-14,Hailey Mitchell,hailey52@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO50033,1,2021-03-14,Deborah Xie,deborah7@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
